Sexo;Edad;Sector económico;Periodo;Total
Mujeres;De 20 a 24 años;Servicios;2008T1;53
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T4;49,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T3;47,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T2;39,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T1;37,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T4;43,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T3;48,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T2;41,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T1;40,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T4;44
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T3;48,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T2;43,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T1;42
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T4;50,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T3;49,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T2;50,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T1;55,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T4;56,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T3;54,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T2;57,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T1;48,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T4;50,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T3;44,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T2;33,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T1;42,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T4;46,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T3;50,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T2;46,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T1;39,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T4;45,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T3;55,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T2;54,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T1;56,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T4;59,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T3;54,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T2;53,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T1;51,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T4;53,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T3;59,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T2;55,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T1;52,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T4;54,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T3;59,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T2;58,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T1;60,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T4;63,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T3;64,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T2;64,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T1;57,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T4;60,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T3;62,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T2;57
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T1;55,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T4;56,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T3;57,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T2;53,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T1;52,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T4;51,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T3;55,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T2;53
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T1;51,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T4;52,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T3;50
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T2;48,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T1;47,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T4;45,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T3;39,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T2;38
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T1;37,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T4;37,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T3;36,7
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T2;31,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T1;34,7
Mujeres;De 25 a 54 años;Total;2025T4;100
Mujeres;De 25 a 54 años;Total;2025T3;100
Mujeres;De 25 a 54 años;Total;2025T2;100
Mujeres;De 25 a 54 años;Total;2025T1;100
Mujeres;De 25 a 54 años;Total;2024T4;100
Mujeres;De 25 a 54 años;Total;2024T3;100
Mujeres;De 25 a 54 años;Total;2024T2;100
Mujeres;De 25 a 54 años;Total;2024T1;100
Mujeres;De 25 a 54 años;Total;2023T4;100
Mujeres;De 25 a 54 años;Total;2023T3;100
Mujeres;De 25 a 54 años;Total;2023T2;100
Mujeres;De 25 a 54 años;Total;2023T1;100
Mujeres;De 25 a 54 años;Total;2022T4;100
Mujeres;De 25 a 54 años;Total;2022T3;100
Mujeres;De 25 a 54 años;Total;2022T2;100
Mujeres;De 25 a 54 años;Total;2022T1;100
Mujeres;De 25 a 54 años;Total;2021T4;100
Mujeres;De 25 a 54 años;Total;2021T3;100
Mujeres;De 25 a 54 años;Total;2021T2;100
Mujeres;De 25 a 54 años;Total;2021T1;100
Mujeres;De 25 a 54 años;Total;2020T4;100
Mujeres;De 25 a 54 años;Total;2020T3;100
Mujeres;De 25 a 54 años;Total;2020T2;100
Mujeres;De 25 a 54 años;Total;2020T1;100
Mujeres;De 25 a 54 años;Total;2019T4;100
Mujeres;De 25 a 54 años;Total;2019T3;100
Mujeres;De 25 a 54 años;Total;2019T2;100
Mujeres;De 25 a 54 años;Total;2019T1;100
Mujeres;De 25 a 54 años;Total;2018T4;100
Mujeres;De 25 a 54 años;Total;2018T3;100
Mujeres;De 25 a 54 años;Total;2018T2;100
Mujeres;De 25 a 54 años;Total;2018T1;100
Mujeres;De 25 a 54 años;Total;2017T4;100
Mujeres;De 25 a 54 años;Total;2017T3;100
Mujeres;De 25 a 54 años;Total;2017T2;100
Mujeres;De 25 a 54 años;Total;2017T1;100
Mujeres;De 25 a 54 años;Total;2016T4;100
Mujeres;De 25 a 54 años;Total;2016T3;100
Mujeres;De 25 a 54 años;Total;2016T2;100
Mujeres;De 25 a 54 años;Total;2016T1;100
Mujeres;De 25 a 54 años;Total;2015T4;100
Mujeres;De 25 a 54 años;Total;2015T3;100
Mujeres;De 25 a 54 años;Total;2015T2;100
Mujeres;De 25 a 54 años;Total;2015T1;100
Mujeres;De 25 a 54 años;Total;2014T4;100
Mujeres;De 25 a 54 años;Total;2014T3;100
Mujeres;De 25 a 54 años;Total;2014T2;100
Mujeres;De 25 a 54 años;Total;2014T1;100
Mujeres;De 25 a 54 años;Total;2013T4;100
Mujeres;De 25 a 54 años;Total;2013T3;100
Mujeres;De 25 a 54 años;Total;2013T2;100
Mujeres;De 25 a 54 años;Total;2013T1;100
Mujeres;De 25 a 54 años;Total;2012T4;100
Mujeres;De 25 a 54 años;Total;2012T3;100
Mujeres;De 25 a 54 años;Total;2012T2;100
Mujeres;De 25 a 54 años;Total;2012T1;100
Mujeres;De 25 a 54 años;Total;2011T4;100
Mujeres;De 25 a 54 años;Total;2011T3;100
Mujeres;De 25 a 54 años;Total;2011T2;100
Mujeres;De 25 a 54 años;Total;2011T1;100
Mujeres;De 25 a 54 años;Total;2010T4;100
Mujeres;De 25 a 54 años;Total;2010T3;100
Mujeres;De 25 a 54 años;Total;2010T2;100
Mujeres;De 25 a 54 años;Total;2010T1;100
Mujeres;De 25 a 54 años;Total;2009T4;100
Mujeres;De 25 a 54 años;Total;2009T3;100
Mujeres;De 25 a 54 años;Total;2009T2;100
Mujeres;De 25 a 54 años;Total;2009T1;100
Mujeres;De 25 a 54 años;Total;2008T4;100
Mujeres;De 25 a 54 años;Total;2008T3;100
Mujeres;De 25 a 54 años;Total;2008T2;100
Mujeres;De 25 a 54 años;Total;2008T1;100
Mujeres;De 25 a 54 años;Agricultura;2025T4;4,3
Mujeres;De 25 a 54 años;Agricultura;2025T3;3,7
Mujeres;De 25 a 54 años;Agricultura;2025T2;3,7
Mujeres;De 25 a 54 años;Agricultura;2025T1;4
Mujeres;De 25 a 54 años;Agricultura;2024T4;3,4
Mujeres;De 25 a 54 años;Agricultura;2024T3;4,2
Mujeres;De 25 a 54 años;Agricultura;2024T2;3,8
Mujeres;De 25 a 54 años;Agricultura;2024T1;3,2
Mujeres;De 25 a 54 años;Agricultura;2023T4;3,2
Mujeres;De 25 a 54 años;Agricultura;2023T3;4,5
Mujeres;De 25 a 54 años;Agricultura;2023T2;3,2
Mujeres;De 25 a 54 años;Agricultura;2023T1;3,7
Mujeres;De 25 a 54 años;Agricultura;2022T4;3,2
Mujeres;De 25 a 54 años;Agricultura;2022T3;3,9
Mujeres;De 25 a 54 años;Agricultura;2022T2;3,6
Mujeres;De 25 a 54 años;Agricultura;2022T1;3,7
Mujeres;De 25 a 54 años;Agricultura;2021T4;4,2
Mujeres;De 25 a 54 años;Agricultura;2021T3;4,4
Mujeres;De 25 a 54 años;Agricultura;2021T2;3
Mujeres;De 25 a 54 años;Agricultura;2021T1;3,5
Mujeres;De 25 a 54 años;Agricultura;2020T4;3,6
Mujeres;De 25 a 54 años;Agricultura;2020T3;4,1
Mujeres;De 25 a 54 años;Agricultura;2020T2;3,6
Mujeres;De 25 a 54 años;Agricultura;2020T1;3,7
Mujeres;De 25 a 54 años;Agricultura;2019T4;4,5
Mujeres;De 25 a 54 años;Agricultura;2019T3;4,8
Mujeres;De 25 a 54 años;Agricultura;2019T2;4,4
Mujeres;De 25 a 54 años;Agricultura;2019T1;4,1
Mujeres;De 25 a 54 años;Agricultura;2018T4;4
Mujeres;De 25 a 54 años;Agricultura;2018T3;4,3
Mujeres;De 25 a 54 años;Agricultura;2018T2;4
Mujeres;De 25 a 54 años;Agricultura;2018T1;4,1
Mujeres;De 25 a 54 años;Agricultura;2017T4;4,2
Mujeres;De 25 a 54 años;Agricultura;2017T3;5,3
Mujeres;De 25 a 54 años;Agricultura;2017T2;4,4
Mujeres;De 25 a 54 años;Agricultura;2017T1;3,9
Mujeres;De 25 a 54 años;Agricultura;2016T4;3,9
Mujeres;De 25 a 54 años;Agricultura;2016T3;4,2
Mujeres;De 25 a 54 años;Agricultura;2016T2;4
Mujeres;De 25 a 54 años;Agricultura;2016T1;3,7
Mujeres;De 25 a 54 años;Agricultura;2015T4;3,6
Mujeres;De 25 a 54 años;Agricultura;2015T3;3,6
Mujeres;De 25 a 54 años;Agricultura;2015T2;3
Mujeres;De 25 a 54 años;Agricultura;2015T1;3,6
Mujeres;De 25 a 54 años;Agricultura;2014T4;4,2
Mujeres;De 25 a 54 años;Agricultura;2014T3;3,7
Mujeres;De 25 a 54 años;Agricultura;2014T2;3,6
Mujeres;De 25 a 54 años;Agricultura;2014T1;2,8
Mujeres;De 25 a 54 años;Agricultura;2013T4;3,3
Mujeres;De 25 a 54 años;Agricultura;2013T3;3,8
Mujeres;De 25 a 54 años;Agricultura;2013T2;3,1
Mujeres;De 25 a 54 años;Agricultura;2013T1;3
Mujeres;De 25 a 54 años;Agricultura;2012T4;3,3
Mujeres;De 25 a 54 años;Agricultura;2012T3;3,8
Mujeres;De 25 a 54 años;Agricultura;2012T2;3,4
Mujeres;De 25 a 54 años;Agricultura;2012T1;3,9
Mujeres;De 25 a 54 años;Agricultura;2011T4;3,8
Mujeres;De 25 a 54 años;Agricultura;2011T3;4,4
Mujeres;De 25 a 54 años;Agricultura;2011T2;4,6
Mujeres;De 25 a 54 años;Agricultura;2011T1;4,3
Mujeres;De 25 a 54 años;Agricultura;2010T4;4,2
Mujeres;De 25 a 54 años;Agricultura;2010T3;5
Mujeres;De 25 a 54 años;Agricultura;2010T2;4,5
Mujeres;De 25 a 54 años;Agricultura;2010T1;3,3
Mujeres;De 25 a 54 años;Agricultura;2009T4;3,9
Mujeres;De 25 a 54 años;Agricultura;2009T3;4,8
Mujeres;De 25 a 54 años;Agricultura;2009T2;4,8
Mujeres;De 25 a 54 años;Agricultura;2009T1;4,6
Mujeres;De 25 a 54 años;Agricultura;2008T4;5,3
Mujeres;De 25 a 54 años;Agricultura;2008T3;5,9
Mujeres;De 25 a 54 años;Agricultura;2008T2;5
Mujeres;De 25 a 54 años;Agricultura;2008T1;4,6
Mujeres;De 25 a 54 años;Industria;2025T4;4
Mujeres;De 25 a 54 años;Industria;2025T3;3,7
Mujeres;De 25 a 54 años;Industria;2025T2;4,9
Mujeres;De 25 a 54 años;Industria;2025T1;4,1
Mujeres;De 25 a 54 años;Industria;2024T4;3,3
Mujeres;De 25 a 54 años;Industria;2024T3;3,3
Mujeres;De 25 a 54 años;Industria;2024T2;3,9
Mujeres;De 25 a 54 años;Industria;2024T1;4,6
Mujeres;De 25 a 54 años;Industria;2023T4;3,4
Mujeres;De 25 a 54 años;Industria;2023T3;4,1
Mujeres;De 25 a 54 años;Industria;2023T2;4,4
Mujeres;De 25 a 54 años;Industria;2023T1;4,6
Mujeres;De 25 a 54 años;Industria;2022T4;3,2
Mujeres;De 25 a 54 años;Industria;2022T3;3,7
Mujeres;De 25 a 54 años;Industria;2022T2;3,3
Mujeres;De 25 a 54 años;Industria;2022T1;3,4
Mujeres;De 25 a 54 años;Industria;2021T4;2,4
Mujeres;De 25 a 54 años;Industria;2021T3;2,3
Mujeres;De 25 a 54 años;Industria;2021T2;3
Mujeres;De 25 a 54 años;Industria;2021T1;3,8
Mujeres;De 25 a 54 años;Industria;2020T4;3,6
Mujeres;De 25 a 54 años;Industria;2020T3;3,9
Mujeres;De 25 a 54 años;Industria;2020T2;4,6
Mujeres;De 25 a 54 años;Industria;2020T1;3,8
Mujeres;De 25 a 54 años;Industria;2019T4;3,5
Mujeres;De 25 a 54 años;Industria;2019T3;2,7
Mujeres;De 25 a 54 años;Industria;2019T2;3,8
Mujeres;De 25 a 54 años;Industria;2019T1;3,7
Mujeres;De 25 a 54 años;Industria;2018T4;3,9
Mujeres;De 25 a 54 años;Industria;2018T3;4,1
Mujeres;De 25 a 54 años;Industria;2018T2;3,9
Mujeres;De 25 a 54 años;Industria;2018T1;4
Mujeres;De 25 a 54 años;Industria;2017T4;3,1
Mujeres;De 25 a 54 años;Industria;2017T3;2,8
Mujeres;De 25 a 54 años;Industria;2017T2;3,1
Mujeres;De 25 a 54 años;Industria;2017T1;3,2
Mujeres;De 25 a 54 años;Industria;2016T4;2,8
Mujeres;De 25 a 54 años;Industria;2016T3;2,4
Mujeres;De 25 a 54 años;Industria;2016T2;2,7
Mujeres;De 25 a 54 años;Industria;2016T1;2,5
Mujeres;De 25 a 54 años;Industria;2015T4;2,8
Mujeres;De 25 a 54 años;Industria;2015T3;2,5
Mujeres;De 25 a 54 años;Industria;2015T2;2,5
Mujeres;De 25 a 54 años;Industria;2015T1;2,7
Mujeres;De 25 a 54 años;Industria;2014T4;2,5
Mujeres;De 25 a 54 años;Industria;2014T3;2,6
Mujeres;De 25 a 54 años;Industria;2014T2;2,9
Mujeres;De 25 a 54 años;Industria;2014T1;3,2
Mujeres;De 25 a 54 años;Industria;2013T4;3
Mujeres;De 25 a 54 años;Industria;2013T3;3,3
Mujeres;De 25 a 54 años;Industria;2013T2;3,4
Mujeres;De 25 a 54 años;Industria;2013T1;3,8
Mujeres;De 25 a 54 años;Industria;2012T4;3,6
Mujeres;De 25 a 54 años;Industria;2012T3;3,5
Mujeres;De 25 a 54 años;Industria;2012T2;3,6
Mujeres;De 25 a 54 años;Industria;2012T1;3,1
Mujeres;De 25 a 54 años;Industria;2011T4;2,9
Mujeres;De 25 a 54 años;Industria;2011T3;2,9
Mujeres;De 25 a 54 años;Industria;2011T2;3,2
Mujeres;De 25 a 54 años;Industria;2011T1;3,3
Mujeres;De 25 a 54 años;Industria;2010T4;3,6
Mujeres;De 25 a 54 años;Industria;2010T3;3,9
Mujeres;De 25 a 54 años;Industria;2010T2;4,2
Mujeres;De 25 a 54 años;Industria;2010T1;4,5
Mujeres;De 25 a 54 años;Industria;2009T4;5,2
Mujeres;De 25 a 54 años;Industria;2009T3;6,9
Mujeres;De 25 a 54 años;Industria;2009T2;7,2
Mujeres;De 25 a 54 años;Industria;2009T1;7,3
Mujeres;De 25 a 54 años;Industria;2008T4;6,6
Mujeres;De 25 a 54 años;Industria;2008T3;6,3
Mujeres;De 25 a 54 años;Industria;2008T2;6,1
Mujeres;De 25 a 54 años;Industria;2008T1;5,9
Mujeres;De 25 a 54 años;Construcción;2025T4;0,7
Mujeres;De 25 a 54 años;Construcción;2025T3;0,6
Mujeres;De 25 a 54 años;Construcción;2025T2;0,8
Mujeres;De 25 a 54 años;Construcción;2025T1;0,3
Mujeres;De 25 a 54 años;Construcción;2024T4;0,4
Mujeres;De 25 a 54 años;Construcción;2024T3;0,3
Mujeres;De 25 a 54 años;Construcción;2024T2;0,3
Mujeres;De 25 a 54 años;Construcción;2024T1;0,5
Mujeres;De 25 a 54 años;Construcción;2023T4;0,3
Mujeres;De 25 a 54 años;Construcción;2023T3;0,5
Mujeres;De 25 a 54 años;Construcción;2023T2;0,3
Mujeres;De 25 a 54 años;Construcción;2023T1;0,2
Mujeres;De 25 a 54 años;Construcción;2022T4;0,3
Mujeres;De 25 a 54 años;Construcción;2022T3;0,6
Mujeres;De 25 a 54 años;Construcción;2022T2;0,6
Mujeres;De 25 a 54 años;Construcción;2022T1;0,6
Mujeres;De 25 a 54 años;Construcción;2021T4;0,3
Mujeres;De 25 a 54 años;Construcción;2021T3;0,2
Mujeres;De 25 a 54 años;Construcción;2021T2;0,3
Mujeres;De 25 a 54 años;Construcción;2021T1;0,3
Mujeres;De 25 a 54 años;Construcción;2020T4;0,4
Mujeres;De 25 a 54 años;Construcción;2020T3;0,4
Mujeres;De 25 a 54 años;Construcción;2020T2;0,3
Mujeres;De 25 a 54 años;Construcción;2020T1;0,5
Mujeres;De 25 a 54 años;Construcción;2019T4;0,6
Mujeres;De 25 a 54 años;Construcción;2019T3;0,4
Mujeres;De 25 a 54 años;Construcción;2019T2;0,3
Mujeres;De 25 a 54 años;Construcción;2019T1;0,3
Mujeres;De 25 a 54 años;Construcción;2018T4;0,4
Mujeres;De 25 a 54 años;Construcción;2018T3;0,4
Mujeres;De 25 a 54 años;Construcción;2018T2;0,4
Mujeres;De 25 a 54 años;Construcción;2018T1;0,3
Mujeres;De 25 a 54 años;Construcción;2017T4;0,4
Mujeres;De 25 a 54 años;Construcción;2017T3;0,4
Mujeres;De 25 a 54 años;Construcción;2017T2;0,5
Mujeres;De 25 a 54 años;Construcción;2017T1;0,3
Mujeres;De 25 a 54 años;Construcción;2016T4;0,3
Mujeres;De 25 a 54 años;Construcción;2016T3;0,4
Mujeres;De 25 a 54 años;Construcción;2016T2;0,4
Mujeres;De 25 a 54 años;Construcción;2016T1;0,3
Mujeres;De 25 a 54 años;Construcción;2015T4;0,2
Mujeres;De 25 a 54 años;Construcción;2015T3;0,3
Mujeres;De 25 a 54 años;Construcción;2015T2;0,2
