Sexo;Ocupación CNO-11;Situación profesional;Periodo;Total
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2014T4;1,3
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2014T3;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2014T2;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2014T1;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2013T4;0,1
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2013T3;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2013T2;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2013T1;0,7
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2012T4;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2012T3;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2012T2;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2012T1;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2011T4;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2011T3;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2011T2;..
Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Otra situación;2011T1;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2025T4;240
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2025T3;227,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2025T2;234,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2025T1;231
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2024T4;229,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2024T3;234
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2024T2;234,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2024T1;240,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2023T4;248,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2023T3;246,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2023T2;229,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2023T1;217,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022T4;233,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022T3;234,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022T2;233,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022T1;199,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021T4;194,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021T3;220
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021T2;206,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021T1;199,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2020T4;197,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2020T3;189,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2020T2;199,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2020T1;203,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2019T4;200,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2019T3;204,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2019T2;195,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2019T1;203,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2018T4;190,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2018T3;202,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2018T2;191,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2018T1;194,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2017T4;190,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2017T3;184,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2017T2;203,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2017T1;192,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2016T4;180,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2016T3;179,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2016T2;175,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2016T1;165,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2015T4;157,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2015T3;164,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2015T2;165,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2015T1;153,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2014T4;158,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2014T3;156,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2014T2;160,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2014T1;162,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2013T4;154,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2013T3;170,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2013T2;164,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2013T1;173,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2012T4;172,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2012T3;176,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2012T2;176,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2012T1;171,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2011T4;186,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2011T3;177,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2011T2;184,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2011T1;185,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2025T4;12,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2025T3;12,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2025T2;14,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2025T1;18,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2024T4;22,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2024T3;17,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2024T2;20,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2024T1;23,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2023T4;25,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2023T3;19
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2023T2;18,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2023T1;20,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2022T4;17,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2022T3;16,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2022T2;19,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2022T1;15,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2021T4;11,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2021T3;14
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2021T2;14,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2021T1;12,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2020T4;11,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2020T3;9,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2020T2;11,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2020T1;14,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Trabajador por cuenta propia;2019T4;10,5
