Sexo;Edad;Nivel de formación alcanzado;Periodo;Total
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T2;15,2
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T1;16,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T4;16,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T3;13,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T2;15
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T1;15,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T4;12,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T3;14,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T2;15,9
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T1;16,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T4;11,9
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T3;17,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T2;15,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T1;17,8
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T4;15
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T3;21,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T2;27,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T1;19,1
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T4;19,1
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T3;12
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T2;13,5
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T1;18
Mujeres;De 20 a 24 años;Educación superior;2025T4;47
Mujeres;De 20 a 24 años;Educación superior;2025T3;42,1
Mujeres;De 20 a 24 años;Educación superior;2025T2;41,2
Mujeres;De 20 a 24 años;Educación superior;2025T1;43
Mujeres;De 20 a 24 años;Educación superior;2024T4;43,1
Mujeres;De 20 a 24 años;Educación superior;2024T3;24
Mujeres;De 20 a 24 años;Educación superior;2024T2;29,5
Mujeres;De 20 a 24 años;Educación superior;2024T1;36,4
Mujeres;De 20 a 24 años;Educación superior;2023T4;39,5
Mujeres;De 20 a 24 años;Educación superior;2023T3;37,9
Mujeres;De 20 a 24 años;Educación superior;2023T2;35,8
Mujeres;De 20 a 24 años;Educación superior;2023T1;45,3
Mujeres;De 20 a 24 años;Educación superior;2022T4;43,6
Mujeres;De 20 a 24 años;Educación superior;2022T3;37,4
Mujeres;De 20 a 24 años;Educación superior;2022T2;36,9
Mujeres;De 20 a 24 años;Educación superior;2022T1;35,8
Mujeres;De 20 a 24 años;Educación superior;2021T4;40
Mujeres;De 20 a 24 años;Educación superior;2021T3;31,7
Mujeres;De 20 a 24 años;Educación superior;2021T2;36,8
Mujeres;De 20 a 24 años;Educación superior;2021T1;34,6
Mujeres;De 20 a 24 años;Educación superior;2020T4;31,8
Mujeres;De 20 a 24 años;Educación superior;2020T3;27,2
Mujeres;De 20 a 24 años;Educación superior;2020T2;24,2
Mujeres;De 20 a 24 años;Educación superior;2020T1;33,5
Mujeres;De 20 a 24 años;Educación superior;2019T4;37,7
Mujeres;De 20 a 24 años;Educación superior;2019T3;24,4
Mujeres;De 20 a 24 años;Educación superior;2019T2;26,7
Mujeres;De 20 a 24 años;Educación superior;2019T1;24,4
Mujeres;De 20 a 24 años;Educación superior;2018T4;34
Mujeres;De 20 a 24 años;Educación superior;2018T3;28,8
Mujeres;De 20 a 24 años;Educación superior;2018T2;29,4
Mujeres;De 20 a 24 años;Educación superior;2018T1;32,3
Mujeres;De 20 a 24 años;Educación superior;2017T4;32,5
Mujeres;De 20 a 24 años;Educación superior;2017T3;33,4
Mujeres;De 20 a 24 años;Educación superior;2017T2;33,3
Mujeres;De 20 a 24 años;Educación superior;2017T1;35,5
Mujeres;De 20 a 24 años;Educación superior;2016T4;30,7
Mujeres;De 20 a 24 años;Educación superior;2016T3;31,8
Mujeres;De 20 a 24 años;Educación superior;2016T2;25,4
Mujeres;De 20 a 24 años;Educación superior;2016T1;25,4
Mujeres;De 20 a 24 años;Educación superior;2015T4;33,1
Mujeres;De 20 a 24 años;Educación superior;2015T3;28,7
Mujeres;De 20 a 24 años;Educación superior;2015T2;30,9
Mujeres;De 20 a 24 años;Educación superior;2015T1;32,6
Mujeres;De 20 a 24 años;Educación superior;2014T4;31,7
Mujeres;De 20 a 24 años;Educación superior;2014T3;27,5
Mujeres;De 20 a 24 años;Educación superior;2014T2;36,9
Mujeres;De 20 a 24 años;Educación superior;2014T1;37,5
Mujeres;De 25 a 34 años;Total;2025T4;235,7
Mujeres;De 25 a 34 años;Total;2025T3;220,2
Mujeres;De 25 a 34 años;Total;2025T2;237,9
Mujeres;De 25 a 34 años;Total;2025T1;266,6
Mujeres;De 25 a 34 años;Total;2024T4;237,2
Mujeres;De 25 a 34 años;Total;2024T3;202,9
Mujeres;De 25 a 34 años;Total;2024T2;231,7
Mujeres;De 25 a 34 años;Total;2024T1;197,9
Mujeres;De 25 a 34 años;Total;2023T4;230,6
Mujeres;De 25 a 34 años;Total;2023T3;208,2
Mujeres;De 25 a 34 años;Total;2023T2;255,4
Mujeres;De 25 a 34 años;Total;2023T1;205,6
Mujeres;De 25 a 34 años;Total;2022T4;225,9
Mujeres;De 25 a 34 años;Total;2022T3;224
Mujeres;De 25 a 34 años;Total;2022T2;250,4
Mujeres;De 25 a 34 años;Total;2022T1;265,3
Mujeres;De 25 a 34 años;Total;2021T4;260
Mujeres;De 25 a 34 años;Total;2021T3;265,4
Mujeres;De 25 a 34 años;Total;2021T2;305,3
Mujeres;De 25 a 34 años;Total;2021T1;286,5
Mujeres;De 25 a 34 años;Total;2020T4;270,9
Mujeres;De 25 a 34 años;Total;2020T3;255,5
Mujeres;De 25 a 34 años;Total;2020T2;197,3
Mujeres;De 25 a 34 años;Total;2020T1;227,5
Mujeres;De 25 a 34 años;Total;2019T4;263
Mujeres;De 25 a 34 años;Total;2019T3;229,7
Mujeres;De 25 a 34 años;Total;2019T2;244,4
Mujeres;De 25 a 34 años;Total;2019T1;271,6
Mujeres;De 25 a 34 años;Total;2018T4;265,5
Mujeres;De 25 a 34 años;Total;2018T3;253,7
Mujeres;De 25 a 34 años;Total;2018T2;282,8
Mujeres;De 25 a 34 años;Total;2018T1;291,1
Mujeres;De 25 a 34 años;Total;2017T4;294,6
Mujeres;De 25 a 34 años;Total;2017T3;259,9
Mujeres;De 25 a 34 años;Total;2017T2;302,4
Mujeres;De 25 a 34 años;Total;2017T1;308,9
Mujeres;De 25 a 34 años;Total;2016T4;320,4
Mujeres;De 25 a 34 años;Total;2016T3;267,2
Mujeres;De 25 a 34 años;Total;2016T2;293,9
Mujeres;De 25 a 34 años;Total;2016T1;316,7
Mujeres;De 25 a 34 años;Total;2015T4;332,4
Mujeres;De 25 a 34 años;Total;2015T3;299
Mujeres;De 25 a 34 años;Total;2015T2;338,2
Mujeres;De 25 a 34 años;Total;2015T1;363,3
Mujeres;De 25 a 34 años;Total;2014T4;381,7
Mujeres;De 25 a 34 años;Total;2014T3;370,6
Mujeres;De 25 a 34 años;Total;2014T2;411,5
Mujeres;De 25 a 34 años;Total;2014T1;384,4
Mujeres;De 25 a 34 años;Analfabetos;2025T4;..
Mujeres;De 25 a 34 años;Analfabetos;2025T3;..
Mujeres;De 25 a 34 años;Analfabetos;2025T2;..
Mujeres;De 25 a 34 años;Analfabetos;2025T1;..
Mujeres;De 25 a 34 años;Analfabetos;2024T4;..
Mujeres;De 25 a 34 años;Analfabetos;2024T3;..
Mujeres;De 25 a 34 años;Analfabetos;2024T2;..
Mujeres;De 25 a 34 años;Analfabetos;2024T1;..
Mujeres;De 25 a 34 años;Analfabetos;2023T4;..
Mujeres;De 25 a 34 años;Analfabetos;2023T3;..
Mujeres;De 25 a 34 años;Analfabetos;2023T2;..
Mujeres;De 25 a 34 años;Analfabetos;2023T1;..
Mujeres;De 25 a 34 años;Analfabetos;2022T4;..
Mujeres;De 25 a 34 años;Analfabetos;2022T3;0,5
Mujeres;De 25 a 34 años;Analfabetos;2022T2;..
Mujeres;De 25 a 34 años;Analfabetos;2022T1;..
Mujeres;De 25 a 34 años;Analfabetos;2021T4;..
Mujeres;De 25 a 34 años;Analfabetos;2021T3;1,1
Mujeres;De 25 a 34 años;Analfabetos;2021T2;..
Mujeres;De 25 a 34 años;Analfabetos;2021T1;0,7
Mujeres;De 25 a 34 años;Analfabetos;2020T4;0
Mujeres;De 25 a 34 años;Analfabetos;2020T3;0
Mujeres;De 25 a 34 años;Analfabetos;2020T2;0
Mujeres;De 25 a 34 años;Analfabetos;2020T1;0,3
Mujeres;De 25 a 34 años;Analfabetos;2019T4;0
Mujeres;De 25 a 34 años;Analfabetos;2019T3;0
Mujeres;De 25 a 34 años;Analfabetos;2019T2;0
Mujeres;De 25 a 34 años;Analfabetos;2019T1;0,3
Mujeres;De 25 a 34 años;Analfabetos;2018T4;0
Mujeres;De 25 a 34 años;Analfabetos;2018T3;0
Mujeres;De 25 a 34 años;Analfabetos;2018T2;0
Mujeres;De 25 a 34 años;Analfabetos;2018T1;0,1
Mujeres;De 25 a 34 años;Analfabetos;2017T4;0,2
Mujeres;De 25 a 34 años;Analfabetos;2017T3;0,4
Mujeres;De 25 a 34 años;Analfabetos;2017T2;0,2
Mujeres;De 25 a 34 años;Analfabetos;2017T1;0,5
Mujeres;De 25 a 34 años;Analfabetos;2016T4;0,1
Mujeres;De 25 a 34 años;Analfabetos;2016T3;0
Mujeres;De 25 a 34 años;Analfabetos;2016T2;0
Mujeres;De 25 a 34 años;Analfabetos;2016T1;0
Mujeres;De 25 a 34 años;Analfabetos;2015T4;0
Mujeres;De 25 a 34 años;Analfabetos;2015T3;0,4
Mujeres;De 25 a 34 años;Analfabetos;2015T2;1
Mujeres;De 25 a 34 años;Analfabetos;2015T1;1
Mujeres;De 25 a 34 años;Analfabetos;2014T4;0,4
Mujeres;De 25 a 34 años;Analfabetos;2014T3;0,2
Mujeres;De 25 a 34 años;Analfabetos;2014T2;0,3
Mujeres;De 25 a 34 años;Analfabetos;2014T1;0,8
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2025T4;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2025T3;0,6
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2025T2;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2025T1;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2024T4;2,3
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2024T3;2,2
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2024T2;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2024T1;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2023T4;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2023T3;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2023T2;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2023T1;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2022T4;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2022T3;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2022T2;0,4
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2022T1;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2021T4;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2021T3;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2021T2;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2021T1;..
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2020T4;1,6
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2020T3;0,3
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2020T2;0,4
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2020T1;0
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2019T4;0,5
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2019T3;1,4
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2019T2;1,7
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2019T1;0,5
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2018T4;0
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2018T3;1,5
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2018T2;0,9
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2018T1;0,5
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2017T4;1,3
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2017T3;2,2
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2017T2;1,7
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2017T1;0,4
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2016T4;2
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2016T3;0,6
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2016T2;0,6
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2016T1;0,7
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2015T4;1,5
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2015T3;2,4
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2015T2;1,2
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2015T1;0,9
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2014T4;0,8
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2014T3;1,4
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2014T2;1,5
Mujeres;De 25 a 34 años;Estudios primarios incompletos;2014T1;0
Mujeres;De 25 a 34 años;Educación primaria;2025T4;5,1
Mujeres;De 25 a 34 años;Educación primaria;2025T3;2,2
Mujeres;De 25 a 34 años;Educación primaria;2025T2;3,8
Mujeres;De 25 a 34 años;Educación primaria;2025T1;5,8
Mujeres;De 25 a 34 años;Educación primaria;2024T4;6,2
Mujeres;De 25 a 34 años;Educación primaria;2024T3;5,5
Mujeres;De 25 a 34 años;Educación primaria;2024T2;6,4
Mujeres;De 25 a 34 años;Educación primaria;2024T1;2,8
Mujeres;De 25 a 34 años;Educación primaria;2023T4;11,5
Mujeres;De 25 a 34 años;Educación primaria;2023T3;4
Mujeres;De 25 a 34 años;Educación primaria;2023T2;7,3
Mujeres;De 25 a 34 años;Educación primaria;2023T1;4
Mujeres;De 25 a 34 años;Educación primaria;2022T4;3,9
Mujeres;De 25 a 34 años;Educación primaria;2022T3;6,7
Mujeres;De 25 a 34 años;Educación primaria;2022T2;7,1
Mujeres;De 25 a 34 años;Educación primaria;2022T1;6,6
Mujeres;De 25 a 34 años;Educación primaria;2021T4;5,1
Mujeres;De 25 a 34 años;Educación primaria;2021T3;10,1
Mujeres;De 25 a 34 años;Educación primaria;2021T2;9,8
Mujeres;De 25 a 34 años;Educación primaria;2021T1;12,3
Mujeres;De 25 a 34 años;Educación primaria;2020T4;9,4
Mujeres;De 25 a 34 años;Educación primaria;2020T3;7,2
Mujeres;De 25 a 34 años;Educación primaria;2020T2;4,3
Mujeres;De 25 a 34 años;Educación primaria;2020T1;3,9
Mujeres;De 25 a 34 años;Educación primaria;2019T4;2,8
Mujeres;De 25 a 34 años;Educación primaria;2019T3;2,2
Mujeres;De 25 a 34 años;Educación primaria;2019T2;6,2
Mujeres;De 25 a 34 años;Educación primaria;2019T1;5,9
Mujeres;De 25 a 34 años;Educación primaria;2018T4;6
Mujeres;De 25 a 34 años;Educación primaria;2018T3;9,1
Mujeres;De 25 a 34 años;Educación primaria;2018T2;9,5
Mujeres;De 25 a 34 años;Educación primaria;2018T1;10,2
Mujeres;De 25 a 34 años;Educación primaria;2017T4;7,6
Mujeres;De 25 a 34 años;Educación primaria;2017T3;6,7
Mujeres;De 25 a 34 años;Educación primaria;2017T2;7,3
Mujeres;De 25 a 34 años;Educación primaria;2017T1;7,3
Mujeres;De 25 a 34 años;Educación primaria;2016T4;13
Mujeres;De 25 a 34 años;Educación primaria;2016T3;13,4
Mujeres;De 25 a 34 años;Educación primaria;2016T2;13,7
Mujeres;De 25 a 34 años;Educación primaria;2016T1;10,4
Mujeres;De 25 a 34 años;Educación primaria;2015T4;11,7
Mujeres;De 25 a 34 años;Educación primaria;2015T3;7,5
Mujeres;De 25 a 34 años;Educación primaria;2015T2;12,1
Mujeres;De 25 a 34 años;Educación primaria;2015T1;12,4
Mujeres;De 25 a 34 años;Educación primaria;2014T4;16,7
Mujeres;De 25 a 34 años;Educación primaria;2014T3;14
Mujeres;De 25 a 34 años;Educación primaria;2014T2;13,3
Mujeres;De 25 a 34 años;Educación primaria;2014T1;14,2
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2025T4;44,3
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2025T3;49,3
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2025T2;53,7
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2025T1;59,8
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2024T4;43,4
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2024T3;38,1
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2024T2;43,1
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2024T1;36,3
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2023T4;34,5
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2023T3;47,9
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2023T2;53,2
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2023T1;34,6
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2022T4;42,3
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2022T3;44,8
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2022T2;47,2
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2022T1;45,4
Mujeres;De 25 a 34 años;Primera etapa de Educación Secundaria y similar;2021T4;58,4
