Sexo;Tipo de jornada;Tipo de contrato o relación laboral;Periodo;Total
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2018T3;752,3
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2018T2;818,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2018T1;772,7
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2017T4;768,3
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2017T3;728,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2017T2;796,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2017T1;749,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2016T4;773,3
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2016T3;714,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2016T2;732,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2016T1;717,7
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2015T4;734,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2015T3;677,8
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2015T2;686,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2015T1;693,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2014T4;712,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2014T3;635,6
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2014T2;711,7
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2014T1;660,4
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2013T4;689,6
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2013T3;657,6
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2013T2;698,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2013T1;692,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2012T4;683,9
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2012T3;669,3
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2012T2;719,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2012T1;700,4
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2011T4;653,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2011T3;649,3
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2011T2;741,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2011T1;688,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2010T4;662,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2010T3;619,6
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2010T2;660,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2010T1;652,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2009T4;661,8
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2009T3;620,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2009T2;656,4
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2009T1;675,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2008T4;736,3
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2008T3;687,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2008T2;734,4
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2008T1;749,6
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2007T4;749,9
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2007T3;712,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2007T2;791,6
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2007T1;783,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2006T4;838,4
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2006T3;765,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2006T2;840,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2006T1;819,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2005T4;776,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2005T3;714,9
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2005T2;796,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2005T1;790,1
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2004T4;600,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2004T3;584,7
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2004T2;621,8
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2004T1;603,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2003T4;564,5
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2003T3;504,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2003T2;556,7
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2003T1;526,0
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2002T4;520,8
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2002T3;476,7
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2002T2;508,2
Mujeres;Jornada a tiempo parcial;Asalariados con contrato temporal;2002T1;482,7
Mujeres;Jornada a tiempo parcial;No clasificable;2025T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2025T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2025T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2025T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2024T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2024T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2024T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2024T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2023T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2023T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2023T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2023T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2022T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2022T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2022T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2022T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2021T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2021T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2021T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2021T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2020T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2020T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2020T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2020T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2019T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2019T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2019T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2019T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2018T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2018T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2018T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2018T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2017T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2017T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2017T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2017T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2016T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2016T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2016T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2016T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2015T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2015T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2015T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2015T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2014T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2014T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2014T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2014T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2013T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2013T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2013T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2013T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2012T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2012T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2012T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2012T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2011T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2011T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2011T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2011T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2010T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2010T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2010T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2010T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2009T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2009T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2009T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2009T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2008T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2008T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2008T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2008T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2007T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2007T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2007T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2007T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2006T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2006T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2006T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2006T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2005T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2005T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2005T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2005T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2004T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2004T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2004T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2004T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2003T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2003T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2003T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2003T1;..
Mujeres;Jornada a tiempo parcial;No clasificable;2002T4;..
Mujeres;Jornada a tiempo parcial;No clasificable;2002T3;..
Mujeres;Jornada a tiempo parcial;No clasificable;2002T2;..
Mujeres;Jornada a tiempo parcial;No clasificable;2002T1;..
Mujeres;No clasificable;Total;2025T4;..
Mujeres;No clasificable;Total;2025T3;..
Mujeres;No clasificable;Total;2025T2;..
Mujeres;No clasificable;Total;2025T1;..
Mujeres;No clasificable;Total;2024T4;..
Mujeres;No clasificable;Total;2024T3;..
Mujeres;No clasificable;Total;2024T2;..
Mujeres;No clasificable;Total;2024T1;..
Mujeres;No clasificable;Total;2023T4;..
Mujeres;No clasificable;Total;2023T3;..
Mujeres;No clasificable;Total;2023T2;..
Mujeres;No clasificable;Total;2023T1;..
Mujeres;No clasificable;Total;2022T4;..
Mujeres;No clasificable;Total;2022T3;..
Mujeres;No clasificable;Total;2022T2;..
Mujeres;No clasificable;Total;2022T1;..
Mujeres;No clasificable;Total;2021T4;..
Mujeres;No clasificable;Total;2021T3;..
Mujeres;No clasificable;Total;2021T2;..
Mujeres;No clasificable;Total;2021T1;..
Mujeres;No clasificable;Total;2020T4;..
Mujeres;No clasificable;Total;2020T3;..
Mujeres;No clasificable;Total;2020T2;..
Mujeres;No clasificable;Total;2020T1;..
Mujeres;No clasificable;Total;2019T4;..
Mujeres;No clasificable;Total;2019T3;..
Mujeres;No clasificable;Total;2019T2;..
Mujeres;No clasificable;Total;2019T1;..
Mujeres;No clasificable;Total;2018T4;..
Mujeres;No clasificable;Total;2018T3;..
Mujeres;No clasificable;Total;2018T2;..
Mujeres;No clasificable;Total;2018T1;..
Mujeres;No clasificable;Total;2017T4;..
Mujeres;No clasificable;Total;2017T3;..
Mujeres;No clasificable;Total;2017T2;..
Mujeres;No clasificable;Total;2017T1;..
Mujeres;No clasificable;Total;2016T4;..
Mujeres;No clasificable;Total;2016T3;..
Mujeres;No clasificable;Total;2016T2;..
Mujeres;No clasificable;Total;2016T1;..
Mujeres;No clasificable;Total;2015T4;..
Mujeres;No clasificable;Total;2015T3;..
Mujeres;No clasificable;Total;2015T2;..
Mujeres;No clasificable;Total;2015T1;..
Mujeres;No clasificable;Total;2014T4;..
Mujeres;No clasificable;Total;2014T3;..
Mujeres;No clasificable;Total;2014T2;..
Mujeres;No clasificable;Total;2014T1;..
Mujeres;No clasificable;Total;2013T4;..
Mujeres;No clasificable;Total;2013T3;..
Mujeres;No clasificable;Total;2013T2;..
Mujeres;No clasificable;Total;2013T1;..
Mujeres;No clasificable;Total;2012T4;..
Mujeres;No clasificable;Total;2012T3;..
Mujeres;No clasificable;Total;2012T2;..
Mujeres;No clasificable;Total;2012T1;..
Mujeres;No clasificable;Total;2011T4;..
Mujeres;No clasificable;Total;2011T3;..
Mujeres;No clasificable;Total;2011T2;..
Mujeres;No clasificable;Total;2011T1;..
Mujeres;No clasificable;Total;2010T4;..
Mujeres;No clasificable;Total;2010T3;..
Mujeres;No clasificable;Total;2010T2;..
Mujeres;No clasificable;Total;2010T1;..
Mujeres;No clasificable;Total;2009T4;..
Mujeres;No clasificable;Total;2009T3;..
Mujeres;No clasificable;Total;2009T2;..
Mujeres;No clasificable;Total;2009T1;..
Mujeres;No clasificable;Total;2008T4;..
Mujeres;No clasificable;Total;2008T3;..
Mujeres;No clasificable;Total;2008T2;..
Mujeres;No clasificable;Total;2008T1;..
Mujeres;No clasificable;Total;2007T4;..
Mujeres;No clasificable;Total;2007T3;..
Mujeres;No clasificable;Total;2007T2;..
Mujeres;No clasificable;Total;2007T1;..
Mujeres;No clasificable;Total;2006T4;..
Mujeres;No clasificable;Total;2006T3;..
Mujeres;No clasificable;Total;2006T2;..
Mujeres;No clasificable;Total;2006T1;..
Mujeres;No clasificable;Total;2005T4;..
Mujeres;No clasificable;Total;2005T3;..
Mujeres;No clasificable;Total;2005T2;..
Mujeres;No clasificable;Total;2005T1;..
Mujeres;No clasificable;Total;2004T4;..
Mujeres;No clasificable;Total;2004T3;..
Mujeres;No clasificable;Total;2004T2;..
Mujeres;No clasificable;Total;2004T1;..
Mujeres;No clasificable;Total;2003T4;..
Mujeres;No clasificable;Total;2003T3;..
Mujeres;No clasificable;Total;2003T2;..
Mujeres;No clasificable;Total;2003T1;..
Mujeres;No clasificable;Total;2002T4;..
Mujeres;No clasificable;Total;2002T3;..
Mujeres;No clasificable;Total;2002T2;..
Mujeres;No clasificable;Total;2002T1;..
Mujeres;No clasificable;No asalariados;2025T4;..
Mujeres;No clasificable;No asalariados;2025T3;..
Mujeres;No clasificable;No asalariados;2025T2;..
Mujeres;No clasificable;No asalariados;2025T1;..
Mujeres;No clasificable;No asalariados;2024T4;..
Mujeres;No clasificable;No asalariados;2024T3;..
Mujeres;No clasificable;No asalariados;2024T2;..
Mujeres;No clasificable;No asalariados;2024T1;..
Mujeres;No clasificable;No asalariados;2023T4;..
Mujeres;No clasificable;No asalariados;2023T3;..
Mujeres;No clasificable;No asalariados;2023T2;..
Mujeres;No clasificable;No asalariados;2023T1;..
Mujeres;No clasificable;No asalariados;2022T4;..
Mujeres;No clasificable;No asalariados;2022T3;..
Mujeres;No clasificable;No asalariados;2022T2;..
Mujeres;No clasificable;No asalariados;2022T1;..
Mujeres;No clasificable;No asalariados;2021T4;..
Mujeres;No clasificable;No asalariados;2021T3;..
Mujeres;No clasificable;No asalariados;2021T2;..
Mujeres;No clasificable;No asalariados;2021T1;..
Mujeres;No clasificable;No asalariados;2020T4;..
Mujeres;No clasificable;No asalariados;2020T3;..
Mujeres;No clasificable;No asalariados;2020T2;..
Mujeres;No clasificable;No asalariados;2020T1;..
Mujeres;No clasificable;No asalariados;2019T4;..
Mujeres;No clasificable;No asalariados;2019T3;..
Mujeres;No clasificable;No asalariados;2019T2;..
Mujeres;No clasificable;No asalariados;2019T1;..
Mujeres;No clasificable;No asalariados;2018T4;..
Mujeres;No clasificable;No asalariados;2018T3;..
Mujeres;No clasificable;No asalariados;2018T2;..
Mujeres;No clasificable;No asalariados;2018T1;..
Mujeres;No clasificable;No asalariados;2017T4;..
Mujeres;No clasificable;No asalariados;2017T3;..
Mujeres;No clasificable;No asalariados;2017T2;..
Mujeres;No clasificable;No asalariados;2017T1;..
Mujeres;No clasificable;No asalariados;2016T4;..
Mujeres;No clasificable;No asalariados;2016T3;..
Mujeres;No clasificable;No asalariados;2016T2;..
Mujeres;No clasificable;No asalariados;2016T1;..
Mujeres;No clasificable;No asalariados;2015T4;..
Mujeres;No clasificable;No asalariados;2015T3;..
Mujeres;No clasificable;No asalariados;2015T2;..
Mujeres;No clasificable;No asalariados;2015T1;..
Mujeres;No clasificable;No asalariados;2014T4;..
Mujeres;No clasificable;No asalariados;2014T3;..
Mujeres;No clasificable;No asalariados;2014T2;..
Mujeres;No clasificable;No asalariados;2014T1;..
Mujeres;No clasificable;No asalariados;2013T4;..
Mujeres;No clasificable;No asalariados;2013T3;..
Mujeres;No clasificable;No asalariados;2013T2;..
Mujeres;No clasificable;No asalariados;2013T1;..
Mujeres;No clasificable;No asalariados;2012T4;..
Mujeres;No clasificable;No asalariados;2012T3;..
Mujeres;No clasificable;No asalariados;2012T2;..
Mujeres;No clasificable;No asalariados;2012T1;..
Mujeres;No clasificable;No asalariados;2011T4;..
Mujeres;No clasificable;No asalariados;2011T3;..
Mujeres;No clasificable;No asalariados;2011T2;..
Mujeres;No clasificable;No asalariados;2011T1;..
Mujeres;No clasificable;No asalariados;2010T4;..
Mujeres;No clasificable;No asalariados;2010T3;..
Mujeres;No clasificable;No asalariados;2010T2;..
Mujeres;No clasificable;No asalariados;2010T1;..
Mujeres;No clasificable;No asalariados;2009T4;..
Mujeres;No clasificable;No asalariados;2009T3;..
Mujeres;No clasificable;No asalariados;2009T2;..
Mujeres;No clasificable;No asalariados;2009T1;..
Mujeres;No clasificable;No asalariados;2008T4;..
Mujeres;No clasificable;No asalariados;2008T3;..
Mujeres;No clasificable;No asalariados;2008T2;..
Mujeres;No clasificable;No asalariados;2008T1;..
Mujeres;No clasificable;No asalariados;2007T4;..
Mujeres;No clasificable;No asalariados;2007T3;..
Mujeres;No clasificable;No asalariados;2007T2;..
Mujeres;No clasificable;No asalariados;2007T1;..
Mujeres;No clasificable;No asalariados;2006T4;..
Mujeres;No clasificable;No asalariados;2006T3;..
Mujeres;No clasificable;No asalariados;2006T2;..
Mujeres;No clasificable;No asalariados;2006T1;..
Mujeres;No clasificable;No asalariados;2005T4;..
Mujeres;No clasificable;No asalariados;2005T3;..
Mujeres;No clasificable;No asalariados;2005T2;..
Mujeres;No clasificable;No asalariados;2005T1;..
Mujeres;No clasificable;No asalariados;2004T4;..
Mujeres;No clasificable;No asalariados;2004T3;..
Mujeres;No clasificable;No asalariados;2004T2;..
Mujeres;No clasificable;No asalariados;2004T1;..
Mujeres;No clasificable;No asalariados;2003T4;..
Mujeres;No clasificable;No asalariados;2003T3;..
Mujeres;No clasificable;No asalariados;2003T2;..
Mujeres;No clasificable;No asalariados;2003T1;..
Mujeres;No clasificable;No asalariados;2002T4;..
Mujeres;No clasificable;No asalariados;2002T3;..
Mujeres;No clasificable;No asalariados;2002T2;..
Mujeres;No clasificable;No asalariados;2002T1;..
Mujeres;No clasificable;Total asalariados;2025T4;..
